packet_length,protocol_encoding,source_ip_event_rate,destination_port_class,threat_score,malicious_flag_ratio,attack_type_frequency,time_of_day_deviation,burst_rate,packet_size_variance,honeypot_interaction_count,session_duration_estimate,unique_destination_count,rolling_average_deviation,z_score_anomaly,label
92,1,16.0,2,0.8215,1.0,16,0,11.0,13242.36,4,273387.0,9,-76.88,-0.6680833979495371,1
177,1,5.0,2,0.2186,0.0,23,0,5.0,51201.81422924901,4,561286.0,9,-122.78260869565219,-0.5426179816055472,0
114,1,9.0,2,0.1796,0.0,17,0,9.0,31029.882352941175,4,489381.0,8,-198.58823529411762,-1.1273621560441691,0
451,2,6.0,2,0.1328,0.0,19,0,6.0,91707.65497076024,4,518593.0,8,51.10526315789474,0.16875740352293062,0
478,1,1.0,2,0.8141,1.0,14,0,1.0,2396879.7061538463,4,402275.0,9,-1860.8846153846152,-1.2019774671667531,1
499,2,16.0,2,0.2934,0.0,25,0,16.0,32615.073333333334,4,547630.0,10,183.36,1.0153024183057509,0
796,1,7.0,1,0.4833,0.0,14,0,7.0,92613.60989010989,4,562717.0,6,396.92857142857144,1.3042923735528877,0
571,1,38.0,2,0.5796,1.0,16,0,35.0,317809.08013937285,4,175335.0,10,143.57142857142856,0.25467415337817745,1
209,1,13.0,1,0.6856,1.0,6,1,13.0,524498.7252747252,4,328122.0,9,-716.4285714285714,-0.9892377450796705,1
211,1,16.0,2,0.2659,0.0,18,0,16.0,29777.937908496733,4,489381.0,8,-95.94444444444446,-0.5559970949903436,0
207,1,15.0,2,0.1774,0.0,21,0,15.0,167836.82857142857,4,554471.0,9,-249.85714285714283,-0.6098852599262216,0
3209,1,28.0,2,0.418,1.0,19,0,27.0,2483437.909195402,4,243118.0,10,1956.7666666666667,1.241687726836639,1
263,2,4.0,2,0.2668,0.0,15,0,4.0,68097.57142857143,4,543180.0,8,-117.0,-0.4483529687826227,0
324,1,10.0,2,0.2568,0.0,15,0,10.0,71976.6,4,459692.0,7,-24.80000000000001,-0.09243916565509454,0
781,1,3.0,1,0.5424,0.0,26,0,3.0,106387.12615384615,4,587864.0,9,361.61538461538464,1.1086701640417795,0
147,1,9.0,2,0.2064,0.0,16,0,9.0,28084.25,4,591563.0,9,-148.125,-0.8838874105454678,0
334,1,1.0,2,0.2666,0.0,23,0,1.0,101341.30039525691,4,509702.0,10,-55.13043478260869,-0.17318017777886155,0
2594,1,11.0,1,0.4777,1.0,11,1,11.0,1830928.2545454546,4,411.0,6,-212.6363636363635,-0.157145472566986,1
720,1,18.0,1,0.7469,1.0,13,0,18.0,1192626.8529411764,4,271445.0,9,-1003.5,-0.9188933001886288,1
397,1,3.0,1,0.0142,0.0,15,0,3.0,15882.409523809523,3,479935.0,8,85.46666666666664,0.6781699953357598,0
87,1,24.0,2,0.2193,0.0,24,0,24.0,95854.16666666667,4,595478.0,8,-300.4166666666667,-0.9703279137658994,0
59,1,12.0,2,0.0095,0.0,15,1,12.0,95991.8380952381,3,533049.0,7,-294.1333333333333,-0.9493516090231032,0
668,1,12.0,1,0.2754,0.0,21,1,12.0,86226.65714285715,4,576462.0,9,297.57142857142856,1.0133756279472836,0
222,1,22.0,2,0.2784,0.0,25,0,22.0,76264.55666666667,4,587358.0,8,-118.16000000000003,-0.4278673105898615,0
202,1,7.0,1,0.1637,0.0,27,0,7.0,104045.53846153847,4,587864.0,9,-209.33333333333331,-0.6489730437111783,0
518,1,20.0,2,0.2886,0.0,28,0,20.0,133246.3955026455,4,573995.0,9,72.60714285714283,0.19890770773570127,0
453,1,18.0,2,0.186,0.0,29,0,18.0,47849.95812807882,4,561951.0,9,68.62068965517244,0.3136998402045066,0
1455,1,39.0,2,0.4476,1.0,16,0,36.0,334798.0819490587,4,175335.0,10,1003.6744186046512,1.734608117627549,1
849,1,11.0,1,0.4107,0.0,17,0,11.0,44374.720588235294,4,591563.0,9,521.2941176470588,2.474656980370243,0
355,2,4.0,2,0.0068,0.0,25,1,4.0,76901.77666666667,4,592187.0,8,-9.120000000000005,-0.03288718123253381,0
400,1,1.0,2,0.2129,0.0,19,0,1.0,42327.619883040934,4,457813.0,9,71.78947368421052,0.3489384641201008,0
372,2,14.0,1,0.2483,0.0,18,0,14.0,59615.163398692814,4,582526.0,8,5.888888888888914,0.02411876082513713,0
493,2,14.0,2,0.2692,0.0,17,0,14.0,81184.3455882353,3,537877.0,9,101.29411764705884,0.35550693624578455,0
456,2,18.0,2,0.1928,0.0,22,0,18.0,82453.46536796537,4,576462.0,9,81.68181818181819,0.28445982583845286,0
200,1,10.0,1,0.278,0.0,18,0,10.0,101583.1633986928,4,548848.0,10,-223.1111111111111,-0.7000198134352055,0
419,1,8.0,1,0.2776,0.0,26,1,8.0,76328.02615384615,4,581734.0,9,92.11538461538464,0.33341885361885576,0
992,1,30.0,2,0.6997,1.0,17,1,29.0,427705.6064516129,4,329870.0,10,362.8387096774194,0.5548059912371894,1
469,1,18.0,2,0.0432,0.0,27,0,18.0,74140.36182336182,4,581734.0,9,136.85185185185185,0.5026009764362658,0
254,1,6.0,2,0.1296,0.0,18,0,6.0,26792.941176470587,4,505122.0,8,-44.333333333333314,-0.27084460607534,0
68,1,6.0,2,0.5946,1.0,34,1,5.0,425887.8834412581,4,240010.0,10,-749.1702127659574,-1.1479761333966176,1
113,1,9.0,1,0.1337,0.0,25,0,9.0,101861.34,4,581336.0,10,-254.44,-0.7972246056567472,0
1497,1,25.0,1,0.7234,1.0,15,0,24.0,2330942.754985755,4,402275.0,9,-810.7037037037039,-0.5310022400062888,1
276,1,4.0,2,0.0265,0.0,16,0,4.0,14902.495833333332,3,479935.0,8,-33.3125,-0.27288377970025335,0
466,1,6.0,2,0.0415,0.0,13,1,6.0,26211.74358974359,4,567431.0,9,176.9230769230769,1.0927895372013439,0
43,2,3.0,1,0.1606,0.0,24,0,3.0,69926.91123188406,4,580211.0,9,-317.2916666666667,-1.1998763500193088,0
174,1,8.0,1,0.4694,1.0,13,0,7.0,372489.4980237154,4,216058.0,9,-516.0434782608696,-0.8455304987337324,1
173,1,12.0,2,0.0786,0.0,15,0,12.0,20092.809523809523,4,574882.0,7,-143.33333333333331,-1.0111762655474923,0
466,1,1.0,1,0.0527,0.0,28,1,1.0,72034.291005291,4,593907.0,9,129.07142857142856,0.4809063081913621,0
300,1,11.0,2,0.0716,0.0,16,0,11.0,89768.82916666666,3,533049.0,8,-49.8125,-0.16625532273837787,0
312,2,3.0,1,0.0495,0.0,19,1,3.0,47978.98830409357,4,582330.0,10,8.10526315789474,0.03700339543826625,0
92,1,6.0,2,0.0278,0.0,13,0,6.0,33339.756410256414,4,553689.0,7,-113.38461538461539,-0.6209732896957479,0
353,1,21.0,2,0.2375,0.0,22,1,21.0,91575.41991341992,4,492639.0,9,-20.909090909090935,-0.06909485208874738,0
298,1,10.0,2,0.1466,0.0,14,0,10.0,19993.456043956045,4,497268.0,7,44.928571428571416,0.3177449622411769,0
235,1,13.0,2,0.1298,0.0,23,0,13.0,101469.02766798419,4,526838.0,10,-185.8695652173913,-0.5835009046081276,0
382,1,15.0,2,0.1129,0.0,30,1,15.0,46200.14827586207,4,561951.0,9,-2.3000000000000114,-0.010700551248238443,0
181,2,15.0,2,0.2436,0.0,23,1,15.0,89030.89723320158,4,492639.0,9,-184.5217391304348,-0.6184109404076626,0
337,1,8.0,1,0.1084,0.0,19,0,8.0,16817.719298245614,4,541491.0,9,45.05263157894734,0.34740543938900875,0
203,1,4.0,1,0.1305,0.0,25,1,4.0,36443.22666666667,4,566163.0,9,-159.68,-0.83645409723421,0
682,1,7.0,2,0.179,0.0,21,0,7.0,24855.32857142857,4,571339.0,8,387.14285714285717,2.4556218924132893,0
971,1,2.0,2,0.4299,1.0,15,0,2.0,2308424.9986772486,4,402275.0,10,-1288.9642857142858,-0.8483655015981209,1
280,1,12.0,1,0.0161,0.0,23,0,12.0,91098.54150197629,4,595503.0,9,-52.217391304347814,-0.17300532052450987,0
387,2,2.0,2,0.0862,0.0,22,1,2.0,91211.07575757576,4,473394.0,9,69.86363636363637,0.23132757103618623,0
199,1,16.0,1,0.2744,0.0,17,0,16.0,59478.13970588235,4,533035.0,7,-66.52941176470586,-0.2727941138607349,0
203,1,6.0,1,0.1621,0.0,20,0,6.0,16328.157894736842,4,541491.0,9,-84.5,-0.661284149723052,0
189,1,13.0,2,0.079,0.0,24,0,13.0,86458.31884057971,4,492639.0,9,-169.16666666666669,-0.5753225525039202,0
1360,1,17.0,2,0.7363,1.0,13,0,17.0,223787.5661764706,4,105308.0,8,116.23529411764707,0.24570842173818355,1
168,1,21.0,1,0.3198,0.0,26,0,21.0,75305.05384615385,4,592187.0,9,-188.5769230769231,-0.6871894502543056,0
298,1,37.0,1,0.3713,1.0,17,0,36.0,304392.8663663664,4,446997.0,9,-630.4594594594595,-1.1427202674709065,1
318,1,15.0,2,0.0299,0.0,20,0,15.0,101351.25263157894,4,520617.0,9,-114.89999999999998,-0.36091544560709843,0
92,1,9.0,2,0.4884,1.0,11,0,8.0,9655.89090909091,4,561.0,6,-171.09090909090907,-1.7411282364594067,1
320,1,10.0,2,0.0613,0.0,16,0,10.0,18754.129166666666,4,574882.0,8,3.4375,0.025101186784905395,0
4104,1,14.0,2,0.6516,1.0,13,0,14.0,1459497.3567251463,4,126818.0,10,2391.3684210526317,1.979451355423896,1
96,1,7.0,1,0.4961,1.0,22,0,4.0,10781.402597402597,4,466730.0,10,-129.45454545454547,-1.2467508480292453,1
460,1,17.0,2,0.1198,0.0,26,1,17.0,73766.34461538462,4,587358.0,8,115.23076923076923,0.4242670745851591,0
320,1,4.0,2,0.2202,0.0,15,0,4.0,107820.52380952382,4,578414.0,9,-130.66666666666669,-0.39793679116957964,0
118,1,14.0,2,0.1279,0.0,18,1,14.0,44207.58496732026,4,591563.0,9,-198.05555555555554,-0.9419733887709936,0
463,1,10.0,1,0.0041,0.0,30,0,10.0,103424.27126436781,4,566691.0,9,57.06666666666666,0.17744806621219372,0
162,2,10.0,1,0.1259,0.0,15,1,10.0,59609.54285714286,4,586231.0,9,-158.60000000000002,-0.6495989097712932,0
220,1,4.0,1,0.0748,0.0,21,1,4.0,69854.09047619048,4,532742.0,9,-178.90476190476193,-0.6769022834596803,0
223,1,8.0,2,0.1753,0.0,23,0,8.0,79701.11067193675,4,576462.0,9,-144.73913043478262,-0.5126887318334175,0
247,1,21.0,2,0.1245,0.0,22,1,21.0,77650.91991341992,4,511704.0,9,-102.59090909090907,-0.3681591305692605,0
429,1,16.0,2,0.0709,0.0,18,0,16.0,36874.6045751634,4,532600.0,9,58.388888888888914,0.3040650646207988,0
298,1,6.0,2,0.0785,0.0,20,0,6.0,40145.484210526316,4,457813.0,9,-28.69999999999999,-0.14323974740714268,0
491,1,3.0,2,0.1682,0.0,25,1,3.0,67696.67666666667,4,580211.0,9,125.48000000000002,0.48227065339185027,0
100,2,6.0,2,0.2945,0.0,21,0,6.0,43546.9,4,554127.0,9,-225.0,-1.0782113422598816,0
107,1,23.0,1,0.6051,1.0,23,1,21.0,10901.403162055336,4,466730.0,10,-113.30434782608697,-1.0851889795841,1
246,1,21.0,2,0.1876,0.0,23,0,21.0,93733.16600790514,4,590866.0,9,-141.43478260869563,-0.46196554342203583,0
357,1,12.0,2,0.0161,0.0,16,1,12.0,55718.38333333333,4,586231.0,10,34.125,0.14456841067693801,0
302,1,5.0,2,0.2097,1.0,13,0,5.0,362568.375,4,216058.0,9,-371.875,-0.6175925137955631,1
244,2,5.0,2,0.0967,0.0,22,0,5.0,82612.98917748917,4,572155.0,8,-115.68181818181819,-0.40247687993481956,0
144,1,11.0,2,0.2187,0.0,20,0,11.0,87369.68421052632,4,551921.0,8,-243.0,-0.8221023517996721,0
255,1,16.0,2,0.7335,1.0,16,0,16.0,255615.27513227513,4,135438.0,10,-300.6428571428571,-0.5946446126039816,1
989,1,12.0,1,0.363,0.0,18,0,12.0,122109.90849673202,4,525601.0,9,586.5555555555555,1.678547747813179,0
57,1,21.0,2,0.1506,0.0,24,0,21.0,51431.6231884058,4,561286.0,9,-232.66666666666669,-1.0259331250886445,0
1051,1,5.0,1,0.5825,0.0,16,0,5.0,151405.98333333334,4,560836.0,7,638.875,1.641891198836503,0
260,1,5.0,2,0.2419,0.0,18,0,5.0,30374.0,4,569782.0,9,-33.666666666666686,-0.19317420106665817,0
421,1,8.0,1,0.4734,0.0,17,0,8.0,18223.595588235294,4,574882.0,8,98.29411764705884,0.7281326305196013,0
175,2,21.0,2,0.1953,0.0,22,0,21.0,83803.64718614718,4,530841.0,7,-96.13636363636363,-0.3320903309516512,0
146,1,12.0,2,0.1968,0.0,20,0,12.0,43919.08157894737,4,583418.0,9,-158.35000000000002,-0.7555991189483388,0
414,1,10.0,2,0.2168,0.0,26,0,10.0,31682.573846153846,4,547630.0,10,94.5769230769231,0.5313429870085309,0
458,1,11.0,1,0.1472,0.0,15,0,11.0,69364.17142857143,4,478489.0,8,85.80000000000001,0.32577644995289584,0
145,1,14.0,2,0.0206,0.0,22,0,14.0,166802.183982684,4,581799.0,10,-285.22727272727275,-0.6983774099030264,0
115,1,4.0,2,0.0137,0.0,23,0,4.0,51938.703557312256,4,534789.0,8,-179.39130434782606,-0.7871469828332539,0
168,1,17.0,1,0.0344,0.0,24,0,17.0,93311.91123188406,4,519879.0,10,-209.54166666666669,-0.6859648329526622,0
280,1,16.0,1,0.5887,1.0,17,0,16.0,8806.492647058823,4,512.0,9,23.64705882352939,0.25198555361191555,1
345,1,4.0,2,0.685,1.0,8,0,3.0,9809.42857142857,4,314.0,6,97.0,0.9793769526245693,1
236,2,7.0,1,0.2803,0.0,17,1,7.0,84920.23529411765,3,533049.0,8,-107.11764705882354,-0.36758301024352186,0
293,1,13.0,2,0.0865,0.0,19,0,13.0,25305.941520467837,4,505122.0,8,-5.0526315789473415,-0.03176189326937035,0
174,1,2.0,2,0.0827,0.0,25,0,2.0,139992.34333333332,4,545585.0,10,-229.48000000000002,-0.6133278697665786,0
385,2,8.0,1,0.0245,0.0,14,1,8.0,33079.56593406593,4,553689.0,7,166.78571428571428,0.9170202966799954,0
367,2,7.0,2,0.2886,0.0,14,0,7.0,22401.23076923077,4,503201.0,10,60.0,0.4008808498097532,0
334,2,6.0,1,0.4038,0.0,15,1,6.0,31610.495238095238,4,553689.0,7,108.06666666666666,0.60782156696377,0
1236,1,4.0,1,0.1767,0.0,13,0,4.0,206200.2435897436,4,550627.0,6,735.0769230769231,1.6187813855560287,0
141,1,47.0,1,0.4032,1.0,17,1,46.0,377292.35844155843,4,555693.0,10,-533.9285714285714,-0.8692489138716801,1
1092,1,13.0,1,0.47,0.0,17,0,13.0,70399.5955882353,4,535199.0,9,727.2941176470588,2.741100714558465,0
675,1,10.0,2,0.4917,0.0,24,0,10.0,99748.25905797101,4,526838.0,10,243.54166666666669,0.7711175927916728,0
332,2,13.0,1,0.0653,0.0,19,0,13.0,96376.56140350878,4,548848.0,10,-86.31578947368422,-0.27803824178284786,0
681,1,15.0,2,0.2427,0.0,24,0,15.0,100484.65036231885,4,509702.0,10,279.7083333333333,0.882379769960706,0
338,2,9.0,2,0.0094,0.0,24,0,9.0,47341.30253623189,4,594980.0,9,0.4583333333333144,0.002106499411028896,0
4935,1,23.0,1,0.7779,1.0,10,1,22.0,1916506.0753846155,4,234482.0,10,4034.346153846154,2.914191308119578,1
108,1,25.0,1,0.238,0.0,27,0,25.0,73005.46153846153,4,587358.0,8,-228.0,-0.8438342942330992,0
91,1,9.0,2,0.0932,0.0,15,0,9.0,18391.35238095238,3,521050.0,5,-197.06666666666666,-1.4531362534202759,0
450,1,16.0,2,0.1179,0.0,24,1,16.0,58257.563405797104,4,570452.0,9,75.20833333333331,0.31159451650114384,0
106,1,10.0,1,0.254,0.0,25,0,10.0,85399.41,4,492639.0,9,-242.07999999999998,-0.8283835679848763,0
46,1,15.0,3,0.7283,1.0,10,0,14.0,10422.928104575163,4,256893.0,9,-92.88888888888889,-0.9098481093310007,1
400,1,32.0,1,0.6815,1.0,28,0,31.0,371296.19873150106,4,388325.0,9,-516.1818181818181,-0.8471151552517473,1
328,2,13.0,2,0.0307,0.0,20,1,13.0,24018.89210526316,4,505122.0,8,28.44999999999999,0.18357172337222274,0
176,1,7.0,1,0.1117,0.0,15,0,7.0,18961.35238095238,4,497268.0,8,-71.93333333333334,-0.5223908134095926,0
90,1,3.0,1,0.1941,0.0,21,0,3.0,18873.661904761906,4,522613.0,8,-165.52380952380952,-1.2048483508323775,0
50,1,6.0,2,0.4993,1.0,16,1,5.0,1582520.7975708502,4,518326.0,10,-1016.3076923076924,-0.8078867763817378,1
101,1,6.0,2,0.0744,0.0,26,0,6.0,37619.20615384616,4,566163.0,9,-251.61538461538464,-1.2972759846286674,0
135,1,17.0,1,0.3658,0.0,21,0,17.0,43088.81428571429,4,583418.0,9,-161.28571428571428,-0.7769867811447702,0
71,1,4.0,2,0.7587,1.0,12,1,2.0,131.33333333333334,3,469.0,9,6.333333333333329,0.5526432408049922,1
399,1,8.0,1,0.2598,0.0,21,0,8.0,41241.614285714284,4,515292.0,10,57.28571428571428,0.2820840332248015,0
89,1,14.0,2,0.5749,1.0,14,1,12.0,1621015.8187134503,4,96695.0,10,-760.5263157894736,-0.5973386549085283,1
246,1,48.0,2,0.676,1.0,18,1,47.0,373782.70927318296,4,555693.0,10,-421.40350877192986,-0.6892686780484644,1
417,1,8.0,2,0.0005,0.0,18,1,8.0,80228.18300653595,3,533049.0,8,69.77777777777777,0.2463506179776743,0
478,2,11.0,2,0.282,0.0,25,0,11.0,56256.24333333333,4,570452.0,9,99.07999999999998,0.41773477866950254,0
194,2,8.0,2,0.213,0.0,16,0,8.0,81806.82916666666,4,578508.0,8,-118.8125,-0.41540082463761446,0
470,1,20.0,1,0.247,0.0,28,0,20.0,70942.84126984127,4,587358.0,8,129.21428571428572,0.48512788914362115,0
325,1,17.0,1,0.0049,0.0,22,1,17.0,58074.753246753244,4,591257.0,10,-6.909090909090935,-0.028669968812678494,0
61,1,12.0,2,0.2417,1.0,11,0,11.0,10163.17543859649,4,256893.0,9,-73.78947368421052,-0.7319471117733217,1
403,2,5.0,1,0.4889,0.0,22,0,5.0,104894.57142857143,4,534630.0,10,-13.0,-0.04013902748122847,0
188,1,5.0,2,0.288,0.0,16,1,5.0,17921.7625,4,497268.0,8,-56.1875,-0.4197100322639217,0
372,1,24.0,2,0.2721,0.0,27,0,24.0,58968.096866096865,4,533559.0,10,53.59259259259261,0.22069688893940995,0
281,1,3.0,2,0.0014,0.0,16,0,3.0,121783.82916666666,4,536966.0,8,-71.3125,-0.20434821533821604,0
114,1,7.0,1,0.0629,0.0,25,0,7.0,94850.51,4,595478.0,8,-262.48,-0.8522683921686395,0
92,1,18.0,2,0.052,0.0,19,1,18.0,121683.38596491228,4,466391.0,10,-302.94736842105266,-0.8684634416694988,0
497,1,12.0,1,0.4344,0.0,22,0,12.0,22466.926406926406,4,538628.0,10,163.45454545454544,1.090498746930441,0
563,1,2.0,1,0.2716,0.0,22,0,2.0,25925.785714285714,4,585605.0,8,255.5,1.586810044577441,0
431,2,8.0,2,0.2877,0.0,25,0,8.0,62716.51,4,549931.0,9,91.48000000000002,0.36528783924259,0
195,1,10.0,2,0.0304,0.0,19,0,10.0,24960.36842105263,4,472861.0,9,-102.57894736842104,-0.6492810721369338,0
54,1,1.0,2,0.1222,0.0,14,1,1.0,204605.84615384616,4,559724.0,6,-415.0,-0.9174640956703257,0
322,2,15.0,2,0.0942,0.0,16,0,15.0,17237.229166666668,3,521050.0,5,31.8125,0.242305946215658,0
342,1,15.0,2,0.2978,0.0,17,1,15.0,14990.132352941177,4,464958.0,9,56.411764705882376,0.46075170617089123,0
960,1,24.0,2,0.2108,1.0,16,0,24.0,1542225.8743589744,4,518326.0,10,-103.65000000000009,-0.08346325423548215,1
398,2,3.0,2,0.2257,0.0,25,0,3.0,96298.22333333333,4,509702.0,10,-3.160000000000025,-0.010183051620085976,0
270,1,6.0,1,0.0311,0.0,23,1,6.0,13167.711462450592,4,567420.0,9,-30.565217391304373,-0.2663620436004694,0
716,2,7.0,2,0.1574,0.0,23,1,7.0,104039.67984189723,4,534630.0,10,286.95652173913044,0.8896447003401309,0
381,1,14.0,2,0.1402,0.0,15,0,14.0,86020.12380952381,4,562717.0,7,-16.866666666666674,-0.057508127968284195,0
420,1,28.0,2,0.177,0.0,31,0,28.0,44701.25591397849,4,561951.0,9,34.548387096774206,0.16340596815682648,0
1487,1,16.0,1,0.3271,0.0,23,0,16.0,130369.13438735178,4,511704.0,9,1087.9565217391305,3.0131735668926023,0
75,1,1.0,2,0.6434,1.0,13,1,1.0,445199.6633986928,4,121794.0,9,-793.6111111111111,-1.189406550425094,1
148,1,14.0,1,0.0906,0.0,18,1,14.0,104155.78104575163,4,501836.0,9,-191.3888888888889,-0.5930277705446316,0
320,1,1.0,2,0.2747,1.0,24,0,1.0,10841.563405797102,4,466931.0,10,95.54166666666666,0.9175861632160128,1
73,2,12.0,2,0.2325,0.0,24,0,12.0,51722.75362318841,4,534789.0,8,-212.16666666666669,-0.9329026663469201,0
171,1,14.0,1,0.4461,1.0,28,0,12.0,7524.480158730159,4,370059.0,8,-56.46428571428572,-0.6509319487595869,1
129,1,9.0,2,0.0343,0.0,17,1,9.0,55947.5,4,486989.0,6,-274.0,-1.1584044583937456,0
4728,1,4.0,1,0.7577,1.0,13,1,4.0,1601476.134502924,4,271445.0,9,2846.3684210526317,2.24921451208805,1
262,1,14.0,1,0.2374,0.0,20,1,14.0,32698.64210526316,4,575655.0,8,-49.30000000000001,-0.2726352837217893,0
134,1,2.0,1,0.0953,0.0,17,0,2.0,146493.3161764706,4,560836.0,7,-261.7647058823529,-0.6839150873200137,0
354,1,15.0,1,0.0887,0.0,15,0,15.0,20948.409523809525,4,535060.0,10,43.866666666666674,0.30308127589881917,0
275,1,23.0,1,0.6733,1.0,17,0,22.0,13145.798461538461,4,273387.0,9,102.03846153846155,0.8899598560405161,1
234,1,20.0,1,0.5376,1.0,11,0,19.0,1859254.5754985756,4,234482.0,10,-641.9629629629629,-0.47080443297143343,1
202,2,15.0,1,0.5571,0.0,25,0,15.0,49844.306666666664,4,534789.0,8,-79.83999999999997,-0.35761254765298034,0
470,1,15.0,2,0.2841,0.0,29,0,15.0,43505.18965517241,4,508235.0,9,184.24137931034483,0.8833171105815648,0
479,2,9.0,1,0.0251,0.0,24,0,9.0,76751.63586956522,4,576462.0,9,106.625,0.3848710315002269,0
46,1,6.0,2,0.2401,0.0,22,0,6.0,19970.380952380954,4,522613.0,8,-200.0,-1.4152619184121211,0
273,1,11.0,2,0.3667,1.0,12,0,10.0,8786.265151515152,4,561.0,6,9.083333333333314,0.09690431127898706,1
467,1,5.0,1,0.1051,0.0,13,1,5.0,17489.423076923078,4,525960.0,7,198.61538461538464,1.5018451064416007,0
392,2,5.0,1,0.2266,0.0,19,0,5.0,119056.91812865497,4,528726.0,10,-32.15789473684208,-0.09319879368508863,0
302,1,8.0,2,0.1224,0.0,26,0,8.0,92824.47538461539,4,509702.0,10,-95.34615384615387,-0.3129478174757599,0
180,1,11.0,2,0.0376,0.0,17,0,11.0,77731.5,4,578508.0,8,-125.0,-0.4483441307258222,0
1715,1,7.0,1,0.5328,1.0,9,1,6.0,561036.9333333333,4,344844.0,7,1065.0,1.421850325575543,1
63,1,15.0,2,0.1346,0.0,19,0,15.0,70896.70760233919,4,575162.0,9,-256.4736842105263,-0.9632295042165558,0
1928,1,29.0,2,0.6891,1.0,35,0,28.0,442533.58111702127,4,240010.0,10,1087.6875,1.6350499377580412,1
300,2,2.0,2,0.278,0.0,26,0,2.0,134804.5,4,545585.0,10,-99.5,-0.2710009952278505,0
401,1,11.0,2,0.1789,0.0,19,0,11.0,89048.432748538,4,598170.0,10,87.10526315789474,0.29189809253462584,0
208,1,18.0,1,0.456,1.0,18,0,18.0,8418.35294117647,4,575.0,9,-45.66666666666666,-0.497720750824776,1
122,2,10.0,1,0.2639,0.0,19,0,10.0,78440.80116959065,3,533049.0,8,-213.36842105263156,-0.7618318635300892,0
297,1,17.0,2,0.1118,0.0,18,0,17.0,56034.4477124183,4,533035.0,8,29.72222222222223,0.1255607002310544,0
44,1,3.0,2,0.7176,1.0,11,0,2.0,13449.281045751633,4,308701.0,9,-96.88888888888889,-0.8354576517861119,1
124,1,18.0,2,0.1378,0.0,32,0,18.0,45395.434475806454,4,561951.0,9,-253.28125,-1.1887675794953647,0
432,1,4.0,1,0.1619,0.0,21,0,4.0,127162.26190476191,4,588969.0,8,67.52380952380952,0.1893554519644572,0
298,1,1.0,2,0.0095,0.0,19,0,1.0,41768.76608187135,4,592058.0,9,-17.10526315789474,-0.08369585247561206,0
387,1,5.0,1,0.1653,0.0,18,1,5.0,68171.44117647059,4,575817.0,8,-26.5,-0.10149499728635217,0
127,1,13.0,2,0.198,0.0,18,0,13.0,47677.32352941176,4,515470.0,8,-170.5,-0.7808515013459718,0
391,2,15.0,2,0.2059,0.0,29,0,15.0,57851.70935960591,4,555011.0,10,18.068965517241395,0.07512339236483105,0
374,1,31.0,1,0.7989,1.0,16,0,31.0,1515270.6451219511,4,518326.0,10,-672.8292682926829,-0.5465875940215542,1
191,1,13.0,1,0.1004,0.0,16,1,13.0,117556.38333333333,4,539847.0,9,-241.875,-0.7054526580653929,0
402,1,31.0,2,0.0629,0.0,33,0,31.0,43995.342803030304,4,561951.0,9,23.969696969696997,0.11427709469242117,0
1596,1,11.0,1,0.5039,1.0,11,0,9.0,138417.4909090909,3,559.0,6,198.909090909091,0.5346371662722796,1
338,1,25.0,1,0.1413,0.0,25,1,25.0,89486.45666666667,4,543604.0,10,-37.95999999999998,-0.12689588757738593,0
601,1,22.0,1,0.3541,0.0,23,0,22.0,139668.93675889328,4,574046.0,9,123.86956521739131,0.33144746341942355,0
407,1,10.0,2,0.0344,0.0,14,0,10.0,55868.95054945055,4,531709.0,9,91.21428571428572,0.3859025112965163,0
1945,1,15.0,1,0.2781,1.0,18,0,15.0,351022.82352941175,4,541.0,9,831.0,1.4025984226616248,1
80,1,5.0,2,0.6038,1.0,16,1,4.0,3011009.1142857145,4,177329.0,7,-892.2857142857143,-0.5142187458679249,1
98,1,6.0,2,0.1274,0.0,27,1,6.0,97568.71794871795,4,588915.0,7,-281.44444444444446,-0.9010261203114208,0
176,1,1.0,1,0.248,0.0,16,0,1.0,83362.0,4,570678.0,8,-208.0,-0.7204092362144849,0
486,1,24.0,1,0.6058,1.0,15,0,24.0,2420492.5566666666,4,285577.0,9,-1806.1599999999999,-1.1609254827897246,1
172,1,6.0,1,0.4641,1.0,19,0,6.0,8301.690058479533,4,575.0,10,-77.36842105263159,-0.8491423009256781,1
485,2,11.0,2,0.3636,0.0,20,1,11.0,47093.734210526316,4,582330.0,10,172.05,0.792817289923064,0
335,1,9.0,2,0.166,0.0,17,0,9.0,52244.632352941175,4,586231.0,10,11.411764705882376,0.04992659749854946,0
307,1,7.0,1,0.046,0.0,22,0,7.0,160865.37878787878,4,554471.0,9,-143.04545454545456,-0.3566504440888564,0
1474,1,14.0,1,0.2228,0.0,29,1,14.0,164971.4802955665,4,573995.0,9,993.1379310344828,2.445147900580383,0
778,1,15.0,2,0.5554,0.0,16,0,15.0,78691.45,4,459692.0,7,402.375,1.4343898907597212,0
396,1,17.0,2,0.2176,0.0,26,0,17.0,85922.44461538462,4,543604.0,10,19.269230769230774,0.0657371793560911,0
65,1,2.0,1,0.0855,0.0,16,0,2.0,69759.29583333334,4,543180.0,8,-295.3125,-1.1181003570284511,0
752,1,20.0,1,0.2279,1.0,17,1,20.0,296985.45163584634,4,446997.0,9,-171.81578947368416,-0.31527931945581766,1
